TIMESTAMP_START,TIMESTAMP_END,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,WD,USTAR,RH,NETRAD,PPFD_IN,PPFD_OUT,SW_DIF,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NIGHT,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75
201901051100,201901051130,10.774,0,793.181,579.44,0,280.9,0,4.858,0,101.917,0,0.0,0,1.601,2,-9999,-9999,62.44,448.53,1111.65,66.04,53.0,45.65,374.3,-9999,-9999,11.899,12.11,12.395,12.488,12.692,-9999,13.255,-9999,14.337,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4605,2.0,54.1213,3,80.6218,-9999,-9999,-9999,184.135,3,274.297,-9999,-9999,-9999,0,1.52398,3,-9999,1.52398,1.52398,1.52398,3,3,3,1.19419,1.19632,1.20293,1.2094,-0.327138,-0.327656,-0.321048,-0.314583,1.53321,0.692148,1.52778,1.55274,1.15902,1.15902,2.32125,2.3631
201901051130,201901051200,11.933,0,809.885,591.925,0,284.6,0,5.872,0,101.891,0,0.0,0,1.609,2,-9999,-9999,57.96,462.41,1135.86,69.08,51.4,46.74,378.4,-9999,-9999,12.021,12.132,12.398,12.489,12.695,-9999,13.259,-9999,14.337,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.1705,2.0,45.4205,3,67.6543,-9999,-9999,-9999,229.562,3,341.935,-9999,-9999,-9999,0,9.88093,3,-9999,9.88093,9.88093,9.88093,3,3,3,1.24332,1.24598,1.25423,1.26232,-8.63431,-8.63495,-8.6267,-8.61861,1.74488,0.78835,1.73879,1.76661,1.183,1.183,2.36532,2.40658
201901051200,201901051230,13.036,0,807.674,588.835,0,288.1,0,7.12,0,101.851,0,0.0,0,1.617,2,-9999,-9999,52.59,457.32,1131.79,74.49,48.9,50.35,382.7,-9999,-9999,10.775,10.552,10.853,10.987,11.277,-9999,11.973,-9999,13.194,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.012,2.0,43.1565,3,64.2913,-9999,-9999,-9999,227.864,3,339.455,-9999,-9999,-9999,0,8.942,3,-9999,8.942,8.942,8.942,3,3,3,1.29005,1.29323,1.30309,1.31277,-7.64801,-7.64877,-7.63891,-7.62923,1.96412,0.888073,1.95735,1.98806,1.17707,1.17707,2.35444,2.39585
201901051230,201901051300,13.911,0,786.585,572.12,0,290.7,0,8.116,0,101.829,0,0.0,0,1.655,2,-9999,-9999,48.95,442.44,1100.2,69.72,48.3,47.2,386.5,-9999,-9999,12.467,12.173,12.262,12.307,12.477,-9999,13.033,-9999,14.11,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.92425,2.0,46.6025,3,69.4144,-9999,-9999,-9999,229.005,2,341.095,-9999,-9999,-9999,0,9.7585,3,-9999,9.7585,9.7585,9.7585,3,3,3,1.32708,1.33068,1.34187,1.35285,-8.42695,-8.42782,-8.41663,-8.40565,2.1508,0.973039,2.14346,2.17658,1.14495,1.14657,2.29531,2.33748
201901051300,201901051330,14.664,0,746.98,540.91,0,292.5,0,8.999,0,101.809,0,0.0,0,1.694,2,-9999,-9999,46.09,412.15,1041.57,66.72,51.7,45.27,388.9,-9999,-9999,12.993,12.308,12.216,12.22,12.381,-9999,12.919,-9999,13.994,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.381,2.0,50.0485,3,74.5512,-9999,-9999,-9999,188.539,2,280.837,-9999,-9999,-9999,0,0.541866,2,-9999,0.541866,0.541866,0.541866,2,2,2,1.35892,1.36288,1.37522,1.38734,0.821975,0.821016,0.833356,0.845477,2.32073,1.05042,2.31287,2.34814,1.08477,1.14414,2.18384,2.2272
201901051330,201901051400,14.796,0,689.537,493.37,0,292.7,0,9.374,0,101.803,0,0.0,0,1.742,2,-9999,-9999,44.32,369.49,956.5,61.96,48.1,42.35,389.0,-9999,-9999,13.0,12.324,12.223,12.224,12.374,-9999,12.921,-9999,13.993,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,18.6337,2.0,47.7382,3,71.1466,-9999,-9999,-9999,163.645,2,243.88,-9999,-9999,-9999,0,-0.743572,3,-9999,-0.743572,-0.743572,-0.743572,3,3,3,1.36449,1.36852,1.38107,1.39339,2.11307,2.1121,2.12464,2.13696,2.35141,1.0644,2.34347,2.37912,0.992621,1.13986,2.0113,2.05586
201901051400,201901051430,15.363,0,615.237,431.34,0,294.3,0,9.898,0,101.8,0,0.0,0,1.79,2,-9999,-9999,43.31,309.06,846.68,59.66,43.2,39.72,390.7,-9999,-9999,11.454,10.902,10.945,11.011,11.24,-9999,11.953,-9999,13.138,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.7466,2.0,16.513,2,24.6227,-9999,-9999,-9999,142.997,2,213.217,-9999,-9999,-9999,0,0.466104,2,-9999,0.466104,0.466104,0.466104,2,2,2,1.38843,1.39274,1.40617,1.41937,0.927678,0.926636,0.940065,0.953265,2.4863,1.12586,2.47795,2.51529,0.871486,1.13293,1.78106,1.82602
201901051430,201901051500,15.653,0,525.353,360.865,0,295.0,0,10.667,0,101.812,0,0.0,0,1.839,2,-9999,-9999,40.04,241.98,713.43,48.89,44.4,32.75,391.1,-9999,-9999,11.342,10.81,10.85,10.932,11.196,-9999,11.945,-9999,13.143,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,22.175,2.0,31.783,3,47.3985,-9999,-9999,-9999,138.957,3,207.228,-9999,-9999,-9999,0,2.03333,3,-9999,2.03333,2.03333,2.03333,3,3,3,1.40065,1.40512,1.419,1.43265,-0.627137,-0.628214,-0.614328,-0.600675,2.55724,1.15819,2.54868,2.5869,0.732612,0.732612,1.51217,1.55407
201901051500,201901051530,16.021,0,421.422,275.365,0,296.3,0,11.009,0,101.821,0,0.0,0,1.888,2,-9999,-9999,39.55,163.53,560.21,39.86,39.4,26.7,392.0,-9999,-9999,11.591,10.971,10.918,10.978,11.214,-9999,11.941,-9999,13.132,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.7318,2.0,38.6184,3,57.6017,-9999,-9999,-9999,86.1977,2,128.572,-9999,-9999,-9999,0,0.368716,2,-9999,0.368716,0.368716,0.368716,2,2,2,1.41616,1.42081,1.43528,1.44951,1.05322,1.05209,1.06656,1.08079,2.64918,1.2001,2.64035,2.6797,0.562323,0.562323,1.17505,1.21071
201901051530,201901051600,16.099,0,305.222,170.855,0,296.5,0,11.117,0,101.844,0,0.0,0,1.857,2,-9999,-9999,39.26,81.88,375.88,29.43,29.7,20.13,390.4,-9999,-9999,13.242,12.504,12.272,12.246,12.387,-9999,12.923,-9999,13.99,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.9695,2.0,23.7888,3,35.4879,-9999,-9999,-9999,24.285,3,36.2276,-9999,-9999,-9999,0,0.724327,3,-9999,0.724327,0.724327,0.724327,3,3,3,1.41945,1.42414,1.43873,1.45308,0.700939,0.699808,0.714402,0.728756,2.66895,1.20911,2.66005,2.69965,0.35143,0.361214,0.74579,0.771164
201901051600,201901051630,16.03,0,178.743,94.425,0,296.6,0,10.998,0,101.858,0,0.0,0,1.827,2,-9999,-9999,39.65,1.54,177.26,17.48,22.8,12.41,388.3,-9999,-9999,11.694,11.104,10.909,10.92,11.165,-9999,11.951,-9999,13.133,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.8953,2.0,4.034,3,6.01791,-9999,-9999,-9999,10.788,3,16.0926,-9999,-9999,-9999,0,1.3728,3,-9999,1.28373,1.3728,1.3728,3,3,3,1.41654,1.42119,1.43568,1.44992,0.0495172,0.0483942,0.0654166,0.166193,2.65146,1.20113,2.64262,2.682,0.195256,0.392452,0.419197,0.434582
201901051630,201901051700,15.645,0,46.412,24.88,0,296.0,0,10.356,0,101.884,0,0.0,0,1.436,2,-9999,-9999,41.75,-64.87,45.45,5.2,12.4,4.43,384.4,-9999,-9999,11.054,10.843,10.977,11.01,11.233,-9999,11.99,-9999,13.174,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.66962,2.0,0.577286,2,0.861165,-9999,-9999,-9999,-14.2101,2,-21.1956,-9999,-9999,-9999,0,2.39676,2,-9999,2.10307,2.39676,2.39676,2,2,2,1.40032,1.40478,1.41865,1.43229,-0.990909,-0.966314,-0.725293,-0.696471,2.55527,1.15729,2.54671,2.58491,0.0516985,0.111205,0.114604,0.117602
201901051700,201901051730,15.137,0,0.0,0.0,0,295.0,0,9.536,0,101.91,0,0.0,0,1.046,2,-9999,-9999,44.59,-90.89,2.83,0.15,2.5,1.64,379.9,-9999,-9999,10.952,10.762,10.914,10.956,11.184,-9999,11.944,-9999,13.134,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.95128,2.0,0.240545,2,0.358833,-9999,-9999,-9999,-12.2997,2,-18.3451,-9999,-9999,-9999,1,1.97308,2,-9999,1.95316,1.97308,1.97308,2,2,2,1.37889,1.38309,1.39617,1.40902,-0.588974,-0.588974,-0.564504,-0.325694,2.43193,1.10108,2.42375,2.46041,0.0,0.0,0.0,0.0
201901051730,201901051800,14.995,0,0.0,0.0,0,294.5,0,9.303,0,101.92,0,0.0,0,1.341,2,-9999,-9999,45.45,-90.02,-0.21,-0.07,1.0,2.46,377.1,-9999,-9999,10.93,10.759,10.918,10.963,11.19,-9999,11.944,-9999,13.133,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.50918,2.0,0.0876667,2,0.130777,-9999,-9999,-9999,-11.6219,2,-17.3334,-9999,-9999,-9999,1,1.97308,2,-9999,1.95316,1.97308,1.97308,2,2,2,1.37289,1.37703,1.38988,1.40251,-0.595057,-0.595057,-0.571003,-0.333331,2.39818,1.08571,2.39009,2.42634,0.0,0.0,0.0,0.0
201901051800,201901051830,14.648,0,0.0,0.0,0,293.7,0,8.926,0,101.916,0,0.0,0,1.636,2,-9999,-9999,46.47,-87.29,-0.19,-0.06,0.9,1.41,374.2,-9999,-9999,12.192,12.225,12.308,12.348,12.486,-9999,13.091,-9999,14.165,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.04675,2.0,-0.076,2,-0.113373,-9999,-9999,-9999,-11.0514,2,-16.483,-9999,-9999,-9999,1,1.97308,2,-9999,1.62595,1.97308,1.97308,2,2,2,1.35824,1.3622,1.37451,1.38661,-0.609925,-0.59492,-0.58647,-0.262128,2.31702,1.04873,2.30918,2.34441,0.0,0.0,0.0,0.0
201901051830,201901051900,13.599,0,0.0,0.0,0,292.1,0,7.572,0,101.907,0,0.0,0,1.597,2,-9999,-9999,51.4,-84.98,-0.21,-0.04,1.1,0.79,370.8,-9999,-9999,12.48,12.411,12.387,12.341,12.448,-9999,13.031,-9999,14.084,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.00358,2.0,-0.326533,2,-0.487106,-9999,-9999,-9999,-9.50981,2,-14.1837,-9999,-9999,-9999,1,1.97308,2,-9999,1.62595,1.97308,1.97308,2,2,2,1.31388,1.31733,1.32804,1.33855,-0.654918,-0.639277,-0.634526,-0.307205,2.08292,0.942138,2.07579,2.10803,0.0,0.0,0.0,0.0
201901051900,201901051930,13.851,0,0.0,0.0,0,292.5,0,8.069,0,101.922,0,0.0,0,1.558,2,-9999,-9999,49.05,-83.01,-0.23,-0.03,0.9,0.85,369.4,-9999,-9999,12.373,12.33,12.344,12.328,12.449,-9999,13.046,-9999,14.104,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.00358,2.0,-0.326533,2,-0.487106,-9999,-9999,-9999,-9.50981,2,-14.1837,-9999,-9999,-9999,1,1.97308,2,-9999,1.62595,1.97308,1.97308,2,2,2,1.32455,1.32811,1.33921,1.3501,-0.644104,-0.628615,-0.622983,-0.296371,2.13763,0.967044,2.13033,2.16328,0.0,0.0,0.0,0.0
201901051930,201901052000,12.521,0,0.0,0.0,0,290.7,0,6.437,0,101.96,0,0.0,0,1.482,2,-9999,-9999,55.67,-81.82,-0.23,-0.02,1.3,1.14,366.2,-9999,-9999,12.011,12.163,12.289,12.293,12.428,-9999,13.002,-9999,14.07,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.70369,2.0,-0.73775,2,-1.1005,-9999,-9999,-9999,-8.22773,2,-12.271,-9999,-9999,-9999,1,2.19738,2,-9999,2.19738,2.19738,2.19738,2,2,2,1.26824,1.27117,1.28028,1.28921,-0.925502,-0.926212,-0.90848,-0.690617,1.85956,0.840501,1.85311,1.88245,0.0,0.0,0.0,0.0
201901052000,201901052030,11.444,0,0.0,0.0,0,287.8,0,5.02,0,101.985,0,0.0,0,1.406,2,-9999,-9999,62.88,-82.52,-0.21,0.05,1.6,0.35,364.2,-9999,-9999,11.821,12.058,12.242,12.267,12.415,-9999,12.987,-9999,14.058,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.84395,2.0,-0.864364,2,-1.28937,-9999,-9999,-9999,-3.63277,2,-5.41799,-9999,-9999,-9999,1,3.584,2,-9999,2.98925,3.584,3.584,2,2,2,1.22259,1.22503,1.23258,1.23997,-2.35838,-2.35897,-2.34403,-1.76125,1.65328,0.746707,1.64747,1.67406,0.0,0.0,0.0,0.0
201901052030,201901052100,10.266,0,0.0,0.0,0,284.5,0,3.776,0,101.991,0,0.0,0,1.539,2,-9999,-9999,69.8,-83.95,-0.24,0.01,1.3,1.69,361.5,-9999,-9999,11.662,12.037,12.257,12.296,12.455,-9999,13.011,-9999,14.091,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.826985,2.0,1.30008,2,1.93924,-9999,-9999,-9999,-6.86419,2,-10.237,-9999,-9999,-9999,1,1.904,2,-9999,1.904,1.904,1.904,2,2,2,1.17266,1.17457,1.18047,1.18625,-0.728967,-0.729431,-0.723526,-0.717752,1.44629,0.652667,1.44114,1.46491,0.0,0.0,0.0,0.0
201901052100,201901052130,10.318,0,0.0,0.0,0,284.4,0,3.415,0,101.982,0,0.0,0,1.673,2,-9999,-9999,72.78,-82.85,-0.23,0.03,1.0,2.3,360.7,-9999,-9999,11.662,12.037,12.257,12.296,12.455,-9999,13.011,-9999,14.091,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.826985,2.0,1.30008,2,1.93937,-9999,-9999,-9999,-6.86419,2,-10.2348,-9999,-9999,-9999,1,1.904,2,-9999,1.904,1.904,1.904,2,2,2,1.17487,1.1768,1.18277,1.18862,-0.726735,-0.727205,-0.721228,-0.715384,1.45503,0.656635,1.44985,1.47374,0.0,0.0,0.0,0.0
201901052130,201901052200,10.031,0,0.0,0.0,0,284.3,0,2.864,0,101.969,0,0.0,0,1.723,2,-9999,-9999,76.73,-82.17,-0.23,0.02,1.2,1.89,359.7,-9999,-9999,11.6,12.025,12.258,12.3,12.462,-9999,13.016,-9999,14.098,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0872794,2.0,1.30008,2,1.93932,-9999,-9999,-9999,-6.9146,2,-10.3082,-9999,-9999,-9999,1,1.904,2,-9999,1.904,1.904,1.904,2,2,2,1.16271,1.16451,1.17009,1.17555,-0.739053,-0.739492,-0.733908,-0.72845,1.40726,0.634945,1.40224,1.42546,0.0,0.0,0.0,0.0
201901052200,201901052230,9.432,0,0.0,0.0,0,283.2,0,1.843,0,101.957,0,0.0,0,1.773,2,-9999,-9999,84.41,-81.93,-0.2,0.06,1.2,2.2,358.6,-9999,-9999,11.389,12.0,12.273,12.317,12.482,-9999,13.035,-9999,14.117,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.29584,2.0,1.77391,2,6.34399,-9999,-9999,-9999,-7.69169,2,-27.5076,-9999,-9999,-9999,1,2.18033,2,-9999,2.18033,2.18033,2.18033,2,2,2,1.13734,1.13888,1.14365,1.14832,-1.04108,-1.04145,-1.03668,-1.03201,1.3111,0.591293,1.30639,1.32827,0.0,0.0,0.0,0.0
201901052230,201901052300,8.877,0,0.0,0.0,0,282.1,0,0.467,0,101.977,0,0.0,0,1.765,2,-9999,-9999,95.9,-81.14,-0.2,0.06,1.4,1.98,357.6,-9999,-9999,11.127,12.015,12.326,12.355,12.51,-9999,13.055,-9999,14.134,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.70344,2.0,1.599,2,5.81193,-9999,-9999,-9999,-3.81067,2,-13.628,-9999,-9999,-9999,1,4.24137,3,-9999,4.24137,4.24137,4.53426,3,3,2,1.11384,1.11515,1.11919,1.12314,-3.1259,-3.41745,-3.12622,-3.11628,1.22619,0.552763,1.22175,1.24242,0.0,0.0,0.0,0.0
201901052300,201901052330,8.88,0,0.0,0.0,0,281.7,0,0.801,0,102.059,0,0.0,0,1.757,2,-9999,-9999,92.97,-82.64,-0.16,0.11,1.1,2.09,357.6,-9999,-9999,11.123,12.013,12.326,12.357,12.515,-9999,13.061,-9999,14.139,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.70344,2.0,2.34013,2,8.55132,-9999,-9999,-9999,-6.9753,2,-24.9456,-9999,-9999,-9999,1,1.754,2,-9999,1.754,1.754,1.754,2,2,2,1.11397,1.11528,1.11932,1.12327,-0.638403,-0.638724,-0.634677,-0.630728,1.22664,0.552967,1.22219,1.24288,0.0,0.0,0.0,0.0
201901052330,201901060000,8.726,0,0.0,0.0,0,281.0,0,1.654,0,102.071,0,0.0,0,1.788,2,-9999,-9999,85.33,-81.98,-0.16,0.11,1.2,1.9,356.8,-9999,-9999,11.067,12.012,12.337,12.369,12.529,-9999,13.075,-9999,14.154,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.2128,2.0,2.825,2,10.2681,-9999,-9999,-9999,-11.7961,2,-42.186,-9999,-9999,-9999,1,1.6124,2,-9999,1.6124,1.6124,1.6124,2,2,2,1.10745,1.1087,1.11254,1.11629,-0.503399,-0.503704,-0.499858,-0.496106,1.20377,0.542594,1.1994,1.21976,0.0,0.0,0.0,0.0
201901060000,201901060030,8.777,0,0.0,0.0,0,280.7,0,1.236,0,102.052,0,0.0,0,1.819,2,-9999,-9999,89.07,-82.09,-0.19,0.06,1.2,1.99,356.5,-9999,-9999,11.108,12.017,12.334,12.366,12.524,-9999,13.07,-9999,14.149,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.87935,2.0,2.621,2,9.49599,-9999,-9999,-9999,-9.166,2,-32.4951,-9999,-9999,-9999,1,1.76267,2,-9999,1.76267,1.76267,1.76267,2,2,2,1.10961,1.11087,1.11479,1.1186,-0.651485,-0.651795,-0.647883,-0.644065,1.21131,0.546014,1.20692,1.22738,0.0,0.0,0.0,0.0
201901060030,201901060100,8.399,0,0.0,0.0,0,279.7,0,0.848,0,102.057,0,0.0,0,1.638,2,-9999,-9999,92.31,-82.58,-0.19,0.08,1.2,2.09,355.7,-9999,-9999,10.885,11.964,12.327,12.37,12.538,-9999,13.086,-9999,14.169,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.12457,2.0,2.23822,2,8.08437,-9999,-9999,-9999,-7.98409,2,-28.2166,-9999,-9999,-9999,1,1.101,2,-9999,1.101,1.101,1.101,2,2,2,1.09363,1.09473,1.09815,1.10149,-0.00599647,-0.00626898,-0.002846,0.000492096,1.15621,0.521023,1.152,1.17167,0.0,0.0,0.0,0.0
201901060100,201901060130,8.142,0,0.0,0.0,0,279.0,0,0.623,0,102.053,0,0.0,0,1.457,2,-9999,-9999,94.25,-82.76,-0.17,0.1,1.3,2.25,355.1,-9999,-9999,10.863,11.954,12.322,12.368,12.536,-9999,13.082,-9999,14.166,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.71475,2.0,1.47978,2,5.2939,-9999,-9999,-9999,-5.699,2,-19.9636,-9999,-9999,-9999,1,0.7605,2,-9999,0.7605,0.7605,0.7605,2,2,2,1.08276,1.08376,1.08686,1.08987,0.32351,0.323263,0.326357,0.329373,1.11977,0.504501,1.11568,1.13483,0.0,0.0,0.0,0.0
201901060130,201901060200,7.699,0,0.0,0.0,0,279.7,0,3.617,1,102.049,0,0.0,0,1.619,2,-9999,-9999,-9999,-80.38,-0.17,0.09,1.3,2.08,353.7,-9999,-9999,11.352,12.041,12.315,12.355,12.511,-9999,13.075,-9999,14.144,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.59334,2.0,0.92525,3,3.25968,-9999,-9999,-9999,-12.9447,3,-44.9427,-9999,-9999,-9999,1,1.44856,3,-9999,1.39105,1.44856,1.47574,3,3,3,1.06405,1.06487,1.06741,1.06988,-0.383484,-0.411687,-0.361275,-0.299515,1.05888,0.476895,1.05498,1.07324,0.0,0.0,0.0,0.0
201901060200,201901060230,7.487,0,0.0,0.0,0,285.1,0,3.617,1,102.053,0,0.0,0,1.78,2,-9999,-9999,-9999,-72.89,-0.16,0.1,1.2,2.37,351.8,-9999,-9999,11.348,12.04,12.315,12.355,12.511,-9999,13.074,-9999,14.142,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.72624,2.0,0.800735,3,2.79611,-9999,-9999,-9999,-12.8005,3,-44.0442,-9999,-9999,-9999,1,1.44856,3,-9999,1.39105,1.44856,1.47574,3,3,3,1.05511,1.05584,1.05811,1.06032,-0.392536,-0.420635,-0.370794,-0.310656,1.03058,0.464071,1.02678,1.04463,0.0,0.0,0.0,0.0
201901060230,201901060300,7.139,0,0.0,0.0,0,282.7,0,3.611,1,102.048,0,0.0,0,1.521,2,-9999,-9999,-9999,-73.59,-0.12,0.13,1.3,1.46,350.4,-9999,-9999,11.343,12.039,12.315,12.355,12.51,-9999,13.073,-9999,14.141,2,2,2,2,2,-9999,2,-9999,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.86685,2.0,0.800735,3,2.77121,-9999,-9999,-9999,-12.8005,3,-44.0442,-9999,-9999,-9999,1,1.44856,3,-9999,1.39105,1.44856,1.47574,3,3,3,1.04043,1.04103,1.04287,1.04466,-0.407382,-0.43531,-0.386398,-0.328918,0.985299,0.443554,0.981649,0.998826,0.0,0.0,0.0,0.0
